row_id,model_seed,file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
seed42:neuromorpho__iPRCp_05.swc,42,neuromorpho__iPRCp_05.swc,pyramidal,10230,v12_gentle_seed42,0.2562,0.3446,,0.5125,0.0,pyramidal,0.9197,True,1,0.0,2.28,2.28,148.69,0.0,0.281,0.719,0,6396,3833,1.64,neuromorpho
seed42:neuromorpho__iPRCp_08.swc,42,neuromorpho__iPRCp_08.swc,pyramidal,7508,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9571,True,1,0.0,-12.59,-12.59,125.63,0.0,0.509,0.491,0,3686,3821,1.26,neuromorpho
seed42:neuromorpho__iPRCp_11.swc,42,neuromorpho__iPRCp_11.swc,pyramidal,10001,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9713,True,1,0.0,-30.5,-30.5,181.37,0.0,0.591,0.409,0,4094,5906,1.35,neuromorpho
seed42:neuromorpho__iPRCp_13.swc,42,neuromorpho__iPRCp_13.swc,pyramidal,8119,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9025,True,1,0.0,-38.91,-38.91,192.84,0.0,0.728,0.272,0,2206,5912,1.32,neuromorpho
seed42:neuromorpho__interneuronEX.swc,42,neuromorpho__interneuronEX.swc,interneuron,7317,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9727,True,1,-10.1,,,0.0,0.94,0.0,0.059,6881,435,0,0.57,neuromorpho
seed42:neuromorpho__j161128s1c7-rotated.swc,42,neuromorpho__j161128s1c7-rotated.swc,interneuron,35399,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9947,True,1,0.0,,,0.0,0.983,0.0,0.017,34787,611,0,2.06,neuromorpho
seed42:neuromorpho__j161128s2c6-rotated.swc,42,neuromorpho__j161128s2c6-rotated.swc,interneuron,11686,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.8364,True,1,0.0,,,0.0,0.97,0.0,0.03,11337,348,0,1.0,neuromorpho
seed42:neuromorpho__jerry-14.swc,42,neuromorpho__jerry-14.swc,pyramidal,250,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.9962,True,1,0.0,,,0.0,0.0,0.0,0.996,0,249,0,0.54,neuromorpho
seed42:neuromorpho__jy190506_B_idC.swc,42,neuromorpho__jy190506_B_idC.swc,interneuron,12883,v12_gentle_seed42,0.4954,0.9819,0.0,0.9909,,interneuron,0.9917,True,1,0.0,,,0.0,0.018,0.0,0.982,0,12882,0,1.04,neuromorpho
seed42:neuromorpho__ko20x-05.swc,42,neuromorpho__ko20x-05.swc,pyramidal,83,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9776,True,1,0.0,10.94,10.94,25.0,0.0,0.398,0.59,0,49,33,0.56,neuromorpho
seed42:neuromorpho__ko20x-13.swc,42,neuromorpho__ko20x-13.swc,pyramidal,71,v12_gentle_seed42,0.881,0.7887,,0.7619,1.0,pyramidal,0.9754,True,1,0.0,9.23,9.23,29.0,0.0,0.437,0.549,15,24,31,0.55,neuromorpho
seed42:neuromorpho__ko20x-15.swc,42,neuromorpho__ko20x-15.swc,pyramidal,173,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9582,True,1,0.0,7.92,7.92,19.0,0.0,0.717,0.277,0,48,124,0.53,neuromorpho
seed42:neuromorpho__ko20x-16.swc,42,neuromorpho__ko20x-16.swc,pyramidal,117,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9905,True,1,0.0,4.14,4.14,24.0,0.0,0.556,0.436,0,51,65,0.59,neuromorpho
seed42:neuromorpho__m1s2s2b-l-sup.swc,42,neuromorpho__m1s2s2b-l-sup.swc,pyramidal,320,v12_gentle_seed42,0.5,0.525,,1.0,0.0,pyramidal,0.9163,True,1,0.0,-9.56,-9.56,56.74,0.0,0.475,0.522,152,167,0,0.61,neuromorpho
seed42:neuromorpho__m1s2s7t-d-mid.swc,42,neuromorpho__m1s2s7t-d-mid.swc,pyramidal,280,v12_gentle_seed42,0.3094,0.45,,0.6188,0.0,pyramidal,0.7858,True,1,0.0,-0.16,-0.16,22.45,0.0,0.55,0.446,0,279,0,0.62,neuromorpho
seed42:neuromorpho__mPFC_w1_L5_01.swc,42,neuromorpho__mPFC_w1_L5_01.swc,pyramidal,3065,v12_gentle_seed42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9951,True,1,0.0,14.69,14.69,71.0,0.011,0.608,0.381,33,1169,1862,1.21,neuromorpho
seed42:neuromorpho__mPFC_w1_L5_04.swc,42,neuromorpho__mPFC_w1_L5_04.swc,pyramidal,1761,v12_gentle_seed42,0.5641,0.8001,0.0,0.6923,1.0,pyramidal,0.9873,True,1,0.0,-7.63,-7.63,59.0,0.2,0.575,0.225,0,748,1012,1.03,neuromorpho
seed42:neuromorpho__mPFC_w1_L5_05.swc,42,neuromorpho__mPFC_w1_L5_05.swc,pyramidal,935,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.7721,True,1,0.0,-12.3,-12.3,54.0,0.0,0.728,0.271,0,253,681,1.06,neuromorpho
seed42:neuromorpho__mPFC_w1_L5_08.swc,42,neuromorpho__mPFC_w1_L5_08.swc,pyramidal,976,v12_gentle_seed42,0.9891,0.9908,,0.9781,1.0,pyramidal,0.9643,True,1,0.0,-23.95,-23.95,61.0,0.0,0.784,0.215,9,201,765,1.06,neuromorpho
seed42:neuromorpho__mPFC_w2_L3_02.swc,42,neuromorpho__mPFC_w2_L3_02.swc,pyramidal,1639,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9933,True,1,0.0,9.89,9.89,72.0,0.0,0.335,0.664,0,1089,549,0.89,neuromorpho
seed42:neuromorpho__mPFC_w2_L3_06.swc,42,neuromorpho__mPFC_w2_L3_06.swc,pyramidal,1124,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9946,True,1,0.0,-30.01,-30.01,67.0,0.0,0.422,0.577,0,649,474,0.8,neuromorpho
seed42:neuromorpho__mPFC_w2_L5_01.swc,42,neuromorpho__mPFC_w2_L5_01.swc,pyramidal,3202,v12_gentle_seed42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9706,True,1,0.0,12.07,12.07,50.0,0.017,0.545,0.438,53,1402,1746,1.22,neuromorpho
seed42:neuromorpho__mPFC_w2_L5_03.swc,42,neuromorpho__mPFC_w2_L5_03.swc,pyramidal,2934,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9944,True,1,0.0,33.79,33.79,102.0,0.0,0.526,0.474,0,1390,1543,1.16,neuromorpho
seed42:neuromorpho__mPFC_w2_L5_08.swc,42,neuromorpho__mPFC_w2_L5_08.swc,pyramidal,1829,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9956,True,1,-4.0,-15.09,-11.09,65.0,0.0,0.621,0.378,0,692,1136,1.04,neuromorpho
seed42:neuromorpho__mPFC_w4_L3_01.swc,42,neuromorpho__mPFC_w4_L3_01.swc,pyramidal,1395,v12_gentle_seed42,0.6262,0.8746,0.0,0.8787,1.0,pyramidal,0.9881,True,1,0.0,-9.38,-9.38,74.0,0.052,0.419,0.528,103,706,585,0.76,neuromorpho
seed42:neuromorpho__mPFC_w4_L3_05.swc,42,neuromorpho__mPFC_w4_L3_05.swc,pyramidal,1500,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9843,True,1,0.0,4.39,4.39,66.06,0.0,0.509,0.49,0,735,764,0.83,neuromorpho
seed42:neuromorpho__mPFC_w4_L5_04.swc,42,neuromorpho__mPFC_w4_L5_04.swc,pyramidal,3439,v12_gentle_seed42,0.6619,0.9892,0.0,0.9857,1.0,pyramidal,0.9916,True,1,0.0,-47.45,-47.45,117.0,0.006,0.618,0.376,17,1295,2126,1.15,neuromorpho
seed42:neuromorpho__mPFC_w4_L5_09.swc,42,neuromorpho__mPFC_w4_L5_09.swc,pyramidal,1938,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9952,True,1,0.0,-28.7,-28.7,111.0,0.0,0.527,0.473,0,916,1021,1.01,neuromorpho
seed42:neuromorpho__ms92_slice6_cell4.swc,42,neuromorpho__ms92_slice6_cell4.swc,pyramidal,4112,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.7581,True,1,0.0,,,0.0,0.0,0.0,1.0,0,4111,0,1.2,neuromorpho
seed42:neuromorpho__n120.swc,42,neuromorpho__n120.swc,pyramidal,2619,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9914,True,1,0.0,24.16,24.16,91.51,0.0,0.321,0.678,0,1776,842,1.13,neuromorpho
seed42:neuromorpho__n128.swc,42,neuromorpho__n128.swc,pyramidal,3906,v12_gentle_seed42,1.0,1.0,,1.0,1.0,pyramidal,0.9638,True,1,-11.55,-14.96,-3.41,172.71,0.0,0.606,0.394,0,1539,2366,1.34,neuromorpho
seed42:neuromorpho__n129.swc,42,neuromorpho__n129.swc,pyramidal,2063,v12_gentle_seed42,0.9489,0.9535,,0.925,0.9727,pyramidal,0.9769,True,1,-7.84,24.11,31.95,103.28,0.0,0.703,0.296,19,669,1374,1.07,neuromorpho
seed42:neuromorpho__n175.swc,42,neuromorpho__n175.swc,pyramidal,3257,v12_gentle_seed42,0.9839,0.984,,0.9822,0.9855,pyramidal,0.9892,True,1,-0.83,21.23,22.06,208.63,0.0,0.56,0.44,0,1485,1771,1.36,neuromorpho
seed42:neuromorpho__n178.swc,42,neuromorpho__n178.swc,pyramidal,4516,v12_gentle_seed42,0.5,0.5872,,0.0,1.0,pyramidal,0.9069,True,1,-0.01,20.65,20.66,260.06,0.0,0.587,0.413,1864,0,2651,1.74,neuromorpho
seed42:neuromorpho__n179.swc,42,neuromorpho__n179.swc,pyramidal,11861,v12_gentle_seed42,0.8736,0.9002,,0.787,0.9602,pyramidal,0.9654,True,1,0.0,79.3,79.3,375.64,0.0,0.775,0.225,480,2891,8489,2.91,neuromorpho
seed42:neuromorpho__n18fts.swc,42,neuromorpho__n18fts.swc,pyramidal,1372,v12_gentle_seed42,0.7525,0.6035,,0.7525,,pyramidal,0.8011,True,1,3.0,,,0.0,0.0,0.0,0.999,544,827,0,1.13,neuromorpho
seed42:neuromorpho__n20fts.swc,42,neuromorpho__n20fts.swc,pyramidal,2455,v12_gentle_seed42,0.9982,0.9963,,0.9982,,pyramidal,0.7621,True,1,4.0,,,0.0,0.0,0.0,1.0,9,2445,0,1.67,neuromorpho
seed42:neuromorpho__n22fts.swc,42,neuromorpho__n22fts.swc,pyramidal,1270,v12_gentle_seed42,0.9988,0.9976,,0.9988,,pyramidal,0.9739,True,1,4.0,,,0.0,0.0,0.0,0.999,3,1266,0,1.43,neuromorpho
seed42:neuromorpho__n23fts.swc,42,neuromorpho__n23fts.swc,pyramidal,2814,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.3814,False,1,4.0,,,0.0,0.0,0.0,1.0,0,2813,0,0.42,neuromorpho
seed42:neuromorpho__n255.swc,42,neuromorpho__n255.swc,interneuron,2074,v12_gentle_seed42,1.0,0.8563,1.0,0.6863,0.0,interneuron,0.9938,True,1,-0.03,5.73,5.76,14.25,0.699,0.144,0.157,1449,624,0,0.36,neuromorpho
seed42:neuromorpho__n260.swc,42,neuromorpho__n260.swc,interneuron,700,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9034,True,1,-1.72,,,0.0,0.521,0.0,0.477,365,334,0,0.32,neuromorpho
seed42:neuromorpho__n29fts.swc,42,neuromorpho__n29fts.swc,pyramidal,1848,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.8959,True,1,3.0,,,0.0,0.0,0.0,0.999,0,1847,0,1.19,neuromorpho
seed42:neuromorpho__n2fts.swc,42,neuromorpho__n2fts.swc,pyramidal,658,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.9846,True,1,2.75,,,0.0,0.0,0.0,0.998,0,657,0,0.98,neuromorpho
seed42:neuromorpho__n3fts.swc,42,neuromorpho__n3fts.swc,pyramidal,1290,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.9591,True,1,3.0,,,0.0,0.0,0.0,0.999,0,1289,0,1.56,neuromorpho
seed42:neuromorpho__n422.swc,42,neuromorpho__n422.swc,pyramidal,5605,v12_gentle_seed42,0.5,0.4566,,1.0,0.0,pyramidal,0.8829,True,1,13.17,211.78,198.61,1008.64,0.0,0.543,0.456,3046,2558,0,1.34,neuromorpho
seed42:neuromorpho__n423.swc,42,neuromorpho__n423.swc,pyramidal,2143,v12_gentle_seed42,0.3025,0.434,,0.605,0.0,interneuron,0.4696,False,1,0.34,-30.13,-30.47,265.19,0.0,0.566,0.434,0,2142,0,0.34,neuromorpho
seed42:neuromorpho__neuron-4_1.swc,42,neuromorpho__neuron-4_1.swc,pyramidal,1961,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.6592,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1960,0,0.68,neuromorpho
seed42:neuromorpho__oi53rpy1-1.swc,42,neuromorpho__oi53rpy1-1.swc,pyramidal,8185,v12_gentle_seed42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.8678,True,1,0.0,-2.29,-2.29,259.83,0.727,0.068,0.205,5950,1680,554,1.19,neuromorpho
seed42:neuromorpho__oi57lpy6-1.swc,42,neuromorpho__oi57lpy6-1.swc,pyramidal,7613,v12_gentle_seed42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.887,True,1,-1.49,-38.61,-37.12,193.19,0.801,0.044,0.155,6100,1179,333,1.24,neuromorpho
seed42:neuromorpho__oi57rpy1-1.swc,42,neuromorpho__oi57rpy1-1.swc,pyramidal,14238,v12_gentle_seed42,0.6152,0.9704,1.0,0.8457,0.0,interneuron,0.6815,False,1,0.0,12.25,12.25,221.12,0.889,0.03,0.081,12662,1575,0,0.8,neuromorpho
seed42:neuromorpho__omega-16.swc,42,neuromorpho__omega-16.swc,pyramidal,210,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.9943,True,1,0.0,,,0.0,0.0,0.0,0.995,0,209,0,0.5,neuromorpho
seed42:neuromorpho__omega-19.swc,42,neuromorpho__omega-19.swc,pyramidal,317,v12_gentle_seed42,1.0,1.0,,1.0,,pyramidal,0.9967,True,1,0.0,,,0.0,0.0,0.0,0.997,0,316,0,0.59,neuromorpho
seed42:neuromorpho__p110715-04-BC.swc,42,neuromorpho__p110715-04-BC.swc,interneuron,2202,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.7598,True,1,12.03,,,0.0,0.0,0.0,1.0,0,2201,0,0.34,neuromorpho
seed42:neuromorpho__p120116-03-AAC.swc,42,neuromorpho__p120116-03-AAC.swc,interneuron,589,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.4768,True,1,21.0,,,0.0,0.0,0.0,0.998,0,588,0,0.32,neuromorpho
seed42:neuromorpho__p73_vGluT2-KO_IN03.swc,42,neuromorpho__p73_vGluT2-KO_IN03.swc,interneuron,281,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.8764,True,1,0.0,,,0.0,0.0,0.0,0.996,0,280,0,0.26,neuromorpho
seed42:neuromorpho__p73_vGluT2-KO_IN05.swc,42,neuromorpho__p73_vGluT2-KO_IN05.swc,interneuron,520,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.9331,True,1,0.0,,,0.0,0.0,0.0,0.998,0,519,0,0.28,neuromorpho
seed42:neuromorpho__p73_vGluT2-KO_IN08.swc,42,neuromorpho__p73_vGluT2-KO_IN08.swc,interneuron,817,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.9492,True,1,0.0,,,0.0,0.0,0.0,0.999,0,816,0,0.27,neuromorpho
seed42:neuromorpho__p73_vGluT2-ctrl_IN08.swc,42,neuromorpho__p73_vGluT2-ctrl_IN08.swc,interneuron,830,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.8921,True,1,0.0,,,0.0,0.0,0.0,0.999,0,829,0,0.31,neuromorpho
seed42:neuromorpho__p73_vGluT2-ctrl_IN12.swc,42,neuromorpho__p73_vGluT2-ctrl_IN12.swc,interneuron,765,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.9299,True,1,0.0,,,0.0,0.0,0.0,0.999,0,764,0,0.3,neuromorpho
seed42:neuromorpho__p73_vGluT2-ctrl_IN18.swc,42,neuromorpho__p73_vGluT2-ctrl_IN18.swc,interneuron,511,v12_gentle_seed42,1.0,1.0,,1.0,,interneuron,0.8768,True,1,0.0,,,0.0,0.0,0.0,0.998,0,510,0,0.26,neuromorpho
seed42:neuromorpho__pair01-09-11-C-final1.swc,42,neuromorpho__pair01-09-11-C-final1.swc,interneuron,2330,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.997,True,1,0.0,,,0.0,0.86,0.0,0.139,2004,325,0,0.56,neuromorpho
seed42:neuromorpho__retina1_petal1_n4.swc,42,neuromorpho__retina1_petal1_n4.swc,interneuron,4954,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9892,True,1,0.0,,,0.0,0.745,0.0,0.254,3693,1260,0,0.53,neuromorpho
seed42:neuromorpho__retina1_petal3_n11.swc,42,neuromorpho__retina1_petal3_n11.swc,interneuron,9242,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9944,True,1,0.0,,,0.0,0.801,0.0,0.199,7399,1842,0,0.9,neuromorpho
seed42:neuromorpho__retina1_petal3_n12.swc,42,neuromorpho__retina1_petal3_n12.swc,interneuron,5797,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.995,True,1,0.0,,,0.0,0.708,0.0,0.292,4105,1691,0,0.74,neuromorpho
seed42:neuromorpho__retina1_petal3_n5.swc,42,neuromorpho__retina1_petal3_n5.swc,interneuron,9398,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9953,True,1,0.0,,,0.0,0.807,0.0,0.193,7585,1812,0,0.6,neuromorpho
seed42:neuromorpho__retina1_petal3_n8.swc,42,neuromorpho__retina1_petal3_n8.swc,interneuron,10023,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9935,True,1,0.0,,,0.0,0.718,0.0,0.282,7194,2828,0,1.05,neuromorpho
seed42:neuromorpho__retina2_n3.swc,42,neuromorpho__retina2_n3.swc,interneuron,10098,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9956,True,1,0.0,,,0.0,0.671,0.0,0.329,6774,3323,0,0.63,neuromorpho
seed42:neuromorpho__retina2_n4.swc,42,neuromorpho__retina2_n4.swc,interneuron,8420,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9953,True,1,0.0,,,0.0,0.714,0.0,0.286,6011,2408,0,0.92,neuromorpho
seed42:neuromorpho__retina3_n1.swc,42,neuromorpho__retina3_n1.swc,interneuron,7499,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9887,True,1,0.0,,,0.0,0.755,0.0,0.245,5662,1836,0,0.47,neuromorpho
seed42:neuromorpho__retina3_n6.swc,42,neuromorpho__retina3_n6.swc,interneuron,7764,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9923,True,1,0.0,,,0.0,0.808,0.0,0.192,6276,1487,0,0.9,neuromorpho
seed42:neuromorpho__retina4_petal1_n12.swc,42,neuromorpho__retina4_petal1_n12.swc,interneuron,8692,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9958,True,1,0.0,,,0.0,0.794,0.0,0.206,6903,1788,0,0.84,neuromorpho
seed42:neuromorpho__retina4_petal1_n4.swc,42,neuromorpho__retina4_petal1_n4.swc,interneuron,7363,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9956,True,1,0.0,,,0.0,0.732,0.0,0.268,5391,1971,0,0.79,neuromorpho
seed42:neuromorpho__retina4_petal1_n8.swc,42,neuromorpho__retina4_petal1_n8.swc,interneuron,7246,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9955,True,1,0.0,,,0.0,0.678,0.0,0.322,4912,2333,0,0.62,neuromorpho
seed42:neuromorpho__retina4_petal2_n2.swc,42,neuromorpho__retina4_petal2_n2.swc,interneuron,9905,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9944,True,1,0.0,,,0.0,0.72,0.0,0.28,7134,2770,0,0.61,neuromorpho
seed42:neuromorpho__retina4_petal3_n12.swc,42,neuromorpho__retina4_petal3_n12.swc,interneuron,8161,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9946,True,1,-0.0,,,0.0,0.599,0.0,0.401,4886,3274,0,0.69,neuromorpho
seed42:neuromorpho__retina4_petal3_n5.swc,42,neuromorpho__retina4_petal3_n5.swc,interneuron,7824,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9917,True,1,0.0,,,0.0,0.62,0.0,0.38,4847,2976,0,0.62,neuromorpho
seed42:neuromorpho__retina4_petal3_n8.swc,42,neuromorpho__retina4_petal3_n8.swc,interneuron,8774,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9944,True,1,0.0,,,0.0,0.606,0.0,0.394,5314,3459,0,0.89,neuromorpho
seed42:neuromorpho__retina4_petal4_n2.swc,42,neuromorpho__retina4_petal4_n2.swc,interneuron,7809,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9866,True,1,0.0,,,0.0,0.637,0.0,0.363,4975,2833,0,0.78,neuromorpho
seed42:neuromorpho__retina4_petal4_n7.swc,42,neuromorpho__retina4_petal4_n7.swc,interneuron,10288,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9912,True,1,0.0,,,0.0,0.725,0.0,0.275,7458,2829,0,0.69,neuromorpho
seed42:neuromorpho__retina5_petal1_n1.swc,42,neuromorpho__retina5_petal1_n1.swc,interneuron,6811,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9916,True,1,0.0,,,0.0,0.535,0.0,0.465,3644,3166,0,0.7,neuromorpho
seed42:neuromorpho__retina5_petal1_n7.swc,42,neuromorpho__retina5_petal1_n7.swc,interneuron,8453,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9852,True,1,0.0,,,0.0,0.758,0.0,0.242,6406,2046,0,0.89,neuromorpho
seed42:neuromorpho__retina5_petal2_n2.swc,42,neuromorpho__retina5_petal2_n2.swc,interneuron,8403,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9794,True,1,0.0,,,0.0,0.627,0.0,0.373,5271,3131,0,0.9,neuromorpho
seed42:neuromorpho__retina5_petal3_n5.swc,42,neuromorpho__retina5_petal3_n5.swc,interneuron,6920,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9934,True,1,0.0,,,0.0,0.649,0.0,0.351,4491,2428,0,0.76,neuromorpho
seed42:neuromorpho__retina5_petal3_n6.swc,42,neuromorpho__retina5_petal3_n6.swc,interneuron,8290,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9566,True,1,0.0,,,0.0,0.589,0.0,0.411,4885,3404,0,0.89,neuromorpho
seed42:neuromorpho__retina5_petal3_n7.swc,42,neuromorpho__retina5_petal3_n7.swc,interneuron,11725,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9799,True,1,0.0,,,0.0,0.693,0.0,0.307,8123,3601,0,1.42,neuromorpho
seed42:neuromorpho__retina5_petal3_n9.swc,42,neuromorpho__retina5_petal3_n9.swc,interneuron,6120,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9925,True,1,0.0,,,0.0,0.676,0.0,0.324,4137,1982,0,0.69,neuromorpho
seed42:neuromorpho__retina5_petal4_n1.swc,42,neuromorpho__retina5_petal4_n1.swc,interneuron,7959,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9773,True,1,0.0,,,0.0,0.594,0.0,0.406,4725,3233,0,0.77,neuromorpho
seed42:neuromorpho__retina5_petal4_n2.swc,42,neuromorpho__retina5_petal4_n2.swc,interneuron,3100,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.991,True,1,0.0,,,0.0,0.501,0.0,0.498,1554,1545,0,0.49,neuromorpho
seed42:neuromorpho__retina5_petal4_n7.swc,42,neuromorpho__retina5_petal4_n7.swc,interneuron,5407,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9778,True,1,0.0,,,0.0,0.884,0.0,0.116,4779,627,0,0.39,neuromorpho
seed42:neuromorpho__retina6_petal1_n8.swc,42,neuromorpho__retina6_petal1_n8.swc,interneuron,5813,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9912,True,1,0.0,,,0.0,0.475,0.0,0.525,2759,3053,0,0.6,neuromorpho
seed42:neuromorpho__retina6_petal2_n2.swc,42,neuromorpho__retina6_petal2_n2.swc,interneuron,5041,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9915,True,1,0.0,,,0.0,0.65,0.0,0.35,3277,1763,0,0.53,neuromorpho
seed42:neuromorpho__retina7_petal2_n2.swc,42,neuromorpho__retina7_petal2_n2.swc,interneuron,4896,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9919,True,1,0.0,,,0.0,0.673,0.0,0.327,3296,1599,0,0.68,neuromorpho
seed42:neuromorpho__retina7_petal3_n7.swc,42,neuromorpho__retina7_petal3_n7.swc,interneuron,1943,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9474,True,1,0.0,,,0.0,0.44,0.0,0.56,854,1088,0,0.37,neuromorpho
seed42:neuromorpho__retina7_petal3_n9.swc,42,neuromorpho__retina7_petal3_n9.swc,interneuron,5003,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9847,True,1,0.0,,,0.0,0.435,0.0,0.565,2176,2826,0,0.58,neuromorpho
seed42:neuromorpho__retina7_petal4_n1.swc,42,neuromorpho__retina7_petal4_n1.swc,interneuron,4173,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.8315,True,1,0.0,,,0.0,0.447,0.0,0.553,1864,2308,0,0.48,neuromorpho
seed42:neuromorpho__retina7_petal4_n4.swc,42,neuromorpho__retina7_petal4_n4.swc,interneuron,7071,v12_gentle_seed42,0.6958,0.7938,0.8684,0.5232,,interneuron,0.988,True,1,0.0,,,0.0,0.681,0.0,0.319,6270,800,0,0.59,neuromorpho
seed42:neuromorpho__retina7_petal4_n6.swc,42,neuromorpho__retina7_petal4_n6.swc,interneuron,6749,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9049,True,1,0.0,,,0.0,0.724,0.0,0.276,4885,1863,0,0.62,neuromorpho
seed42:neuromorpho__retina7_petal4_n7.swc,42,neuromorpho__retina7_petal4_n7.swc,interneuron,9533,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9963,True,1,0.0,,,0.0,0.791,0.0,0.209,7543,1989,0,0.93,neuromorpho
seed42:neuromorpho__rotated_CR-0319a_ax2.swc,42,neuromorpho__rotated_CR-0319a_ax2.swc,interneuron,30987,v12_gentle_seed42,1.0,1.0,1.0,1.0,,interneuron,0.9633,True,1,0.56,,,0.0,0.893,0.0,0.107,27656,3330,0,1.51,neuromorpho
